Property_ID,Neighborhood,Year_Built,Number_of_Bedrooms,Property_Size,Sold_Year,Number_of_Bathrooms,Property_Type,Price,Address
7729,University,1994,4,1351,2017,3,Terraced,257650,14 Campus Avenue
7730,University,1957,2,991,2021,2,Flat,168740,181 Exam Square
7731,University,1952,5,2022,2022,4,Terraced,353080,180 College Road
7732,University,1927,2,974,2018,2,Detached,166360,29 Freshers Row
7733,City Centre,1941,2,825,2018,2,Semi-detached,153750,79 Grand Arcade
7734,Old Town,1990,4,1325,2018,4,Flat,192500,59 Chapel Walk
7735,University,2003,6,1820,2011,6,Flat,344800,31 Campus Avenue
7736,City Centre,1984,4,1392,2012,4,Bungalow,268800,78 Parliament Street
7737,Old Town,1972,1,704,2014,1,Terraced,85400,101 The Green
7738,University,1992,5,2174,2021,5,Semi-detached,357620,112 Exam Square
7739,City Centre,1960,5,1561,2010,4,Flat,304150,151 Merchant Street
7740,University,1978,5,1704,2013,5,Bungalow,313560,15 Campus Avenue
7741,University,1932,3,1134,2020,3,Flat,203760,135 Dean’s View
7742,Old Town,1954,2,1029,2014,2,Semi-detached,132900,91 Stable Mews
7743,Old Town,1936,4,1436,2018,4,Detached,203600,99 Bell Tower Street
7744,City Centre,1946,5,1647,2017,5,Detached,322050,158 Prince’s Gate
7745,University,1935,1,620,2010,1,Bungalow,77000,119 Library Lane
7746,City Centre,2014,5,2240,2022,5,Terraced,411000,115 King Street
7747,Old Town,1927,6,2857,2021,6,Detached,375700,44 Town Gate
7748,New Development,1909,2,1008,2012,2,Semi-detached,161040,119 Dahlia Court
7749,University,1922,2,1149,2012,2,Terraced,190860,162 Freshers Row
7750,University,1991,4,1487,2020,4,Detached,268180,186 Exam Square
7751,University,1997,3,1300,2015,3,Detached,214000,147 College Road
7752,University,1904,4,1730,2013,4,Flat,302200,199 Professor’s Close
7753,University,1981,5,1712,2013,5,Flat,314680,66 Scholar’s Walk
7754,University,2018,6,2152,2018,6,Bungalow,391280,61 Campus Avenue
7755,University,1905,1,686,2021,1,Detached,111040,170 Faculty Court
7756,New Development,1941,4,1688,2019,4,Flat,279440,24 Poppy Crescent
7757,City Centre,1946,3,1309,2022,3,Semi-detached,241350,103 Clock Tower Road
7758,University,1986,4,1455,2021,4,Terraced,263700,11 Lab Street
7759,New Development,1927,2,970,2020,1,Detached,151100,189 Blossom Rise
7760,University,2004,5,2179,2013,5,Bungalow,380060,12 Lab Street
7761,University,1912,5,2037,2010,4,Bungalow,334810,122 Alumni Grove
7762,New Development,2013,5,2015,2014,5,Flat,336950,155 Silverleaf Way
7763,City Centre,1924,5,2464,2022,5,Detached,444600,196 Crown Street
7764,Old Town,1906,5,1617,2012,5,Flat,236700,198 Old Forge Lane
7765,City Centre,1965,5,2077,2022,5,Terraced,386550,165 Crown Street
7766,City Centre,1979,1,703,2019,1,Detached,120450,170 Bridge Street
7767,University,1957,3,1352,2014,3,Terraced,234280,105 Varsity Place
7768,New Development,1965,5,1946,2012,5,Terraced,327980,72 Sycamore Way
7769,Old Town,1935,3,1195,2014,3,Flat,164500,56 Butcher’s Row
7770,New Development,1901,6,1889,2013,6,Bungalow,335570,156 Willow Heights
7771,University,2012,5,1900,2018,5,Flat,341000,92 Graduation Way
7772,University,1937,4,1444,2015,4,Terraced,247720,55 Study Mews
7773,University,1973,5,1808,2021,5,Flat,328120,72 Study Mews
7774,City Centre,1913,2,1080,2019,2,Flat,192000,193 Exchange Place
7775,City Centre,1926,1,639,2011,1,Detached,110850,10 Queen Avenue
7776,University,1914,4,1562,2010,4,Flat,278680,85 Seminar Terrace
7777,City Centre,1984,4,1811,2010,4,Semi-detached,331650,49 King Street
7778,University,1911,2,949,2010,2,Semi-detached,153370,92 Alumni Grove
7779,Old Town,2014,5,2267,2018,5,Detached,301700,98 Pillory Hill
7780,Old Town,1942,1,622,2014,1,Terraced,77200,173 Town Gate
7781,New Development,1996,4,1964,2013,4,Detached,315320,42 Rosehip Road
7782,Old Town,1956,1,701,2019,1,Bungalow,85100,47 Mill Street
7784,University,1985,5,2108,2018,4,Bungalow,365120,127 Library Lane
7785,Old Town,2001,6,2329,2012,6,Semi-detached,322900,102 Stable Mews
7786,University,2007,4,1876,2012,4,Flat,322640,8 Union Street
7787,University,2015,6,1739,2021,6,Bungalow,333460,57 College Road
7788,New Development,1947,4,1381,2011,4,Semi-detached,239530,72 Aspen Gardens
7789,Old Town,1960,3,1416,2017,3,Detached,186600,199 Town Gate
7790,City Centre,1981,5,2537,2016,5,Terraced,455550,154 Bridge Street
7791,City Centre,1943,2,1058,2011,1,Bungalow,183700,149 Queen Avenue
7792,University,1951,6,2419,2013,6,Semi-detached,452850,88 College Road
7793,City Centre,1961,2,924,2016,2,Bungalow,168600,59 Station Road
7794,New Development,1901,5,1855,2010,5,Flat,316150,51 Cedar Crescent
7796,Old Town,1970,5,2026,2017,5,Detached,277600,67 Pillory Hill
7797,University,1930,2,1093,2015,2,Detached,172090,171 Alumni Grove
7798,University,2004,6,2256,2011,6,Semi-detached,428400,65 College Road
7799,Old Town,1981,3,1419,2019,3,Semi-detached,186900,150 The Old Yard
7800,New Development,1972,2,997,2019,2,Semi-detached,159610,138 Poppy Crescent
7801,University,2020,6,2597,2020,6,Detached,453580,11 Varsity Place
7802,City Centre,1971,4,1428,2012,4,Bungalow,274200,185 Prince’s Gate
7803,Old Town,1932,5,2254,2021,5,Terraced,300400,199 Pillory Hill
7804,Old Town,1904,1,664,2013,1,Detached,81400,109 Friar’s Court
7805,City Centre,2011,1,701,2022,1,Flat,120150,21 College Crescent
7806,University,1977,5,1601,2014,5,Detached,299140,52 Scholar’s Walk
7807,City Centre,1957,3,1376,2020,3,Bungalow,251400,174 George Square
7808,University,1976,2,1013,2019,2,Flat,171820,91 Exam Square
7809,University,1910,3,1411,2012,3,Bungalow,186100,47 Union Street
7810,City Centre,1983,1,613,2022,1,Semi-detached,106950,114 George Square
7811,University,1922,6,2240,2014,6,Semi-detached,403600,175 Study Mews
7812,University,1944,5,2001,2021,5,Detached,355140,55 Chancellor Road
7813,University,1926,5,1653,2016,5,Detached,289890,14 Scholar’s Walk
7814,University,1978,3,1380,2020,3,Flat,238200,134 Dean’s View
7815,City Centre,1993,6,1511,2018,6,Flat,316650,117 Exchange Place
7816,City Centre,1955,3,1281,2014,2,Bungalow,232150,35 Prince’s Gate
7817,University,2021,2,1141,2021,2,Bungalow,189740,145 Graduation Way
7818,City Centre,1958,4,1573,2019,4,Flat,295950,126 King Street
7819,Old Town,1979,6,1984,2020,6,Detached,288400,35 Manor Row
7820,Old Town,2008,4,1587,2022,4,Bungalow,218700,163 Stable Mews
7821,University,1939,2,1010,2018,1,Detached,176500,188 Study Mews
7822,University,1917,4,1779,2017,4,Flat,309060,181 Study Mews
7823,Old Town,1950,1,706,2014,1,Semi-detached,85600,141 Old Forge Lane
7824,University,1960,4,1752,2018,4,Semi-detached,305280,97 Academic Crescent
7825,City Centre,2021,2,1009,2021,2,Flat,181350,79 Queen Avenue
7826,University,2010,4,1450,2018,4,Flat,248500,51 Campus Avenue
7827,University,2005,5,1550,2010,5,Flat,230000,154 Faculty Court
7828,University,1922,3,1356,2021,3,Semi-detached,248400,153 Academic Crescent
7829,University,1935,1,576,2015,1,Semi-detached,72600,74 Lecture Hall Lane
7830,University,1937,5,1459,2020,5,Semi-detached,279260,52 Lecture Hall Lane
7831,New Development,1971,5,1550,2014,5,Flat,276500,73 Bluebell View
7832,New Development,1955,2,1071,2015,2,Detached,169230,89 Poppy Crescent
7833,City Centre,1938,3,1077,2019,3,Bungalow,206550,194 Parliament Street
7834,Old Town,1992,3,1371,2012,2,Terraced,177100,30 Stable Mews
7835,New Development,1975,6,1890,2012,6,Terraced,335700,157 Dahlia Court
7836,Old Town,1981,1,693,2019,1,Flat,84300,73 Castle View
7837,University,2013,2,994,2014,2,Bungalow,169160,5 Study Mews
7839,City Centre,1999,6,2006,2013,6,Semi-detached,390900,125 Cathedral Row
7840,New Development,1996,4,1287,2015,4,Detached,227310,20 Birch Grove
7841,New Development,1968,5,1907,2014,5,Semi-detached,322910,48 Silverleaf Way
7842,University,2002,1,728,2011,1,Detached,87800,45 Union Street
7843,University,1927,5,2070,2022,5,Flat,364800,94 Lab Street
7844,New Development,1989,2,1008,2020,1,Detached,156040,80 Bluebell View
7845,City Centre,2006,4,1652,2021,4,Flat,307800,92 Cathedral Row
7846,City Centre,1920,2,923,2010,2,Flat,168450,42 Union Street
7847,New Development,1961,4,1690,2015,4,Flat,279700,120 Ivy Boulevard
7848,City Centre,1922,4,1683,2014,4,Detached,312450,91 Bridge Street
7849,New Development,1920,5,1826,2018,5,Flat,312380,112 Rosehip Road
7850,New Development,1974,2,1005,2021,1,Bungalow,155650,157 Sycamore Way
7851,New Development,2005,2,997,2016,1,Detached,154610,39 Bluebell View
7852,New Development,2019,1,723,2019,1,Bungalow,108990,168 Bluebell View
7853,Old Town,2002,2,846,2022,2,Semi-detached,114600,19 School House Lane
7854,New Development,1915,1,622,2019,1,Semi-detached,95860,163 Aspen Gardens
7855,City Centre,1961,3,1073,2015,3,Semi-detached,205950,90 Prince’s Gate
7856,University,1996,3,1233,2020,3,Detached,217620,171 Graduation Way
7857,University,1990,3,1368,2016,3,Flat,181800,100 Chancellor Road
7858,University,1964,6,1526,2012,6,Terraced,303640,35 Professor’s Close
7859,University,2007,2,1009,2018,2,Flat,171260,88 Study Mews
7860,University,1979,6,2558,2020,6,Flat,448120,165 Alumni Grove
7861,University,1904,2,1027,2020,2,Flat,173780,142 Graduation Way
7862,University,1945,1,599,2011,1,Terraced,98860,28 Seminar Terrace
7863,University,1963,6,2356,2010,6,Flat,443400,147 Graduation Way
7864,New Development,1981,6,2273,2019,6,Bungalow,385490,47 Juniper Walk
7865,City Centre,1940,6,2097,2019,6,Flat,404550,67 High Street
7866,University,1997,4,1636,2021,4,Bungalow,223600,76 Library Lane
7867,City Centre,1943,1,630,2018,1,Detached,109500,34 Market Lane
7868,Old Town,1988,3,1308,2016,3,Detached,175800,150 Bell Tower Street
7869,New Development,2005,1,724,2019,1,Terraced,109120,152 Silverleaf Way
7870,University,1997,4,1461,2022,3,Detached,259540,4 Lab Street
7871,New Development,1914,2,953,2020,2,Detached,153890,153 Magnolia Row
7872,City Centre,1967,1,672,2010,1,Detached,115800,166 Castle Lane
7874,New Development,1953,3,1175,2019,3,Bungalow,197750,29 Poppy Crescent
7875,New Development,1967,3,1184,2022,3,Semi-detached,198920,145 Magnolia Row
7876,City Centre,1988,2,1052,2012,2,Terraced,187800,105 Crown Street
7877,University,2004,1,613,2020,1,Flat,94690,12 Scholar’s Walk
7878,University,1976,4,1637,2016,4,Bungalow,223700,128 Research Boulevard
7879,Old Town,1941,2,1051,2014,1,Terraced,130100,54 Friar’s Court
7880,City Centre,1945,1,632,2018,1,Semi-detached,109800,70 George Square
7881,City Centre,1924,5,1881,2020,5,Semi-detached,357150,111 Castle Lane
7882,New Development,1966,3,1163,2012,3,Terraced,196190,24 Dahlia Court
7883,New Development,1934,4,1827,2020,4,Bungalow,297510,52 Rosehip Road
7884,University,2015,6,2138,2015,6,Flat,389320,71 Freshers Row
7885,Old Town,2011,4,1895,2019,4,Semi-detached,249500,39 Old Forge Lane
7886,City Centre,1972,6,2597,2011,6,Flat,479550,171 King Street
7887,City Centre,1977,4,1661,2012,4,Flat,309150,113 Crown Street
7888,City Centre,1921,3,1621,2013,3,Detached,288150,180 George Square
7889,City Centre,2011,6,1728,2015,6,Flat,349200,162 Victoria Parade
7890,University,1908,1,772,2020,1,Terraced,123080,154 Lab Street
7891,Old Town,1923,6,2120,2010,6,Semi-detached,302000,32 Chapel Walk
7892,University,1922,2,987,2015,1,Terraced,163180,81 Lab Street
7893,Old Town,1960,1,677,2013,1,Detached,82700,133 Pillory Hill
7894,City Centre,1936,2,855,2017,2,Flat,158250,81 Albert Walk
7895,Old Town,1944,4,1714,2018,3,Flat,226400,179 Bell Tower Street
7896,City Centre,1914,1,638,2017,1,Bungalow,110700,159 Victoria Parade
7897,University,1956,4,1482,2017,4,Terraced,267480,80 Alumni Grove
7898,Old Town,1999,5,1763,2022,5,Semi-detached,251300,71 Church Road
7899,New Development,1913,4,1799,2022,4,Flat,293870,49 Maple Drive
7900,Old Town,1951,4,1585,2011,4,Bungalow,218500,27 Mill Street
7901,City Centre,2019,2,756,2019,2,Flat,143400,97 Market Lane
7902,New Development,1983,6,1930,2011,6,Bungalow,340900,68 Sycamore Way
7903,University,2002,5,1509,2015,5,Terraced,301350,98 Study Mews
7904,University,1935,4,1700,2014,4,Detached,281000,112 Seminar Terrace
7905,New Development,1926,4,1363,2015,4,Bungalow,237190,190 Willow Heights
7906,Old Town,1916,5,1749,2018,5,Detached,249900,138 Mill Street
7907,Old Town,1989,5,2338,2021,5,Semi-detached,308800,199 Chapel Walk
7908,New Development,1940,1,732,2019,1,Flat,110160,18 Maple Drive
7909,New Development,1903,2,884,2016,2,Detached,144920,114 Bluebell View
7910,New Development,1902,5,2106,2014,5,Semi-detached,348780,178 Bluebell View
7911,City Centre,1918,5,1721,2019,5,Terraced,333150,95 High Street
7912,Old Town,1940,3,1423,2016,3,Flat,187300,87 Abbey Lane
7913,City Centre,1939,6,2076,2017,6,Semi-detached,401400,87 George Square
7914,Old Town,1957,5,1660,2020,5,Flat,241000,101 Chapel Walk
7915,University,1938,2,895,2021,1,Flat,150300,160 Freshers Row
7916,City Centre,1906,6,2286,2010,6,Bungalow,432900,38 Albert Walk
7917,Old Town,1935,6,2474,2019,6,Flat,337400,2 The Old Yard
7918,University,1982,4,1674,2020,4,Detached,277620,121 Lecture Hall Lane
7919,New Development,1975,4,1513,2020,3,Terraced,251690,140 Sycamore Way
7920,Old Town,1919,4,1241,2016,4,Flat,184100,67 Bell Tower Street
7921,New Development,2001,4,1472,2013,4,Flat,251360,184 Aspen Gardens
7922,New Development,1975,3,1112,2014,3,Detached,189560,117 Horizon Close
7923,University,1928,5,2242,2022,5,Terraced,388880,85 Alumni Grove
7924,University,1993,4,1520,2011,4,Detached,272800,17 Scholar’s Walk
7925,University,1983,1,715,2019,1,Flat,115100,164 Chancellor Road
7926,City Centre,1967,4,1531,2014,3,Flat,284650,49 Queen Avenue
7927,University,1965,5,2007,2018,5,Flat,355980,81 Research Boulevard
7928,University,1946,4,1744,2010,4,Detached,304160,128 Study Mews
7929,University,1993,3,1649,2012,3,Semi-detached,275860,109 Research Boulevard
7930,Old Town,1922,2,954,2013,1,Terraced,120400,142 The Old Yard
7931,New Development,1905,2,1104,2018,2,Bungalow,173520,173 Dahlia Court
7932,Old Town,1917,5,1969,2011,5,Bungalow,271900,85 Pillory Hill
7933,University,1952,2,942,2016,2,Bungalow,161880,110 Freshers Row
7934,City Centre,1921,2,949,2018,1,Semi-detached,167350,7 Queen Avenue
7935,Old Town,2000,1,724,2021,1,Bungalow,87400,133 Cross Keys Way
7936,University,1967,5,1826,2019,5,Flat,330640,127 Faculty Court
7937,City Centre,2006,5,1926,2013,5,Semi-detached,363900,111 Market Lane
7938,City Centre,1974,2,1066,2014,2,Flat,189900,4 George Square
7939,City Centre,2004,2,1250,2021,2,Bungalow,217500,153 King Street
7940,New Development,1934,2,1003,2021,2,Terraced,160390,141 Bluebell View
7941,City Centre,1974,6,1862,2021,6,Bungalow,369300,36 Union Street
7942,University,1997,3,1360,2019,3,Bungalow,235400,11 Research Boulevard
7943,University,1908,4,1503,2013,4,Flat,210300,59 Lecture Hall Lane
7944,Old Town,1930,3,1584,2021,2,Terraced,198400,166 Market Cross Road
7945,University,2019,5,1776,2019,4,Bungalow,318640,112 Lab Street
7946,New Development,2020,1,701,2020,1,Detached,106130,185 Primrose Avenue
7947,University,2005,4,1725,2017,4,Flat,284250,158 Campus Avenue
7948,City Centre,1995,1,725,2012,1,Bungalow,123750,167 College Crescent
7949,University,1942,6,2617,2011,6,Terraced,456380,56 Freshers Row
7950,City Centre,1998,5,2067,2015,5,Semi-detached,385050,165 Parliament Street
7951,City Centre,2012,6,2903,2021,6,Semi-detached,525450,44 Grand Arcade
7952,University,1974,5,2012,2010,4,Bungalow,351680,54 Scholar’s Walk
7953,New Development,1916,1,765,2021,1,Detached,114450,104 Chestnut Mews
7954,New Development,1950,1,677,2018,1,Bungalow,103010,50 Lavender Park
7955,Old Town,1999,1,799,2016,1,Semi-detached,94900,25 The Old Yard
7956,University,1965,5,1813,2017,5,Flat,328820,108 Study Mews
7957,City Centre,1923,2,1149,2016,2,Detached,202350,144 Victoria Parade
7958,University,2009,1,745,2014,1,Bungalow,119300,5 College Road
7959,City Centre,1914,6,2220,2014,6,Terraced,423000,71 Merchant Street
7960,Old Town,1927,4,1899,2016,3,Flat,244900,32 The Old Yard
7961,Old Town,1902,5,1897,2016,5,Flat,264700,86 Pillory Hill
7962,Old Town,1928,6,2611,2011,6,Terraced,351100,163 Old Forge Lane
7963,Old Town,1951,3,1357,2011,3,Bungalow,180700,36 Cobbler’s Alley
7964,City Centre,1953,3,1243,2016,3,Bungalow,231450,108 Prince’s Gate
7965,New Development,1957,4,1664,2014,4,Detached,276320,51 Dahlia Court
7966,City Centre,1944,2,1003,2011,2,Bungalow,180450,140 Parliament Street
7967,Old Town,2017,1,678,2017,1,Terraced,82800,175 Cobbler’s Alley
7968,New Development,1976,5,1958,2018,5,Semi-detached,329540,162 Chestnut Mews
7969,University,1949,6,2321,2020,6,Flat,414940,191 Dean’s View
7970,City Centre,1921,1,577,2017,1,Semi-detached,101550,48 Castle Lane
7971,University,1951,6,2350,2011,6,Flat,419000,131 Library Lane
7972,University,1952,5,2085,2011,5,Flat,283500,151 Varsity Place
7974,University,1970,1,638,2013,1,Detached,97940,149 Alumni Grove
7975,University,2018,4,1396,2018,4,Bungalow,241480,186 Graduation Way
7976,University,2011,2,1021,2021,1,Semi-detached,157730,157 Exam Square
7977,University,1947,4,1457,2015,3,Semi-detached,273550,87 College Road
7978,University,2017,2,881,2017,2,Bungalow,153340,21 Exam Square
7979,University,1989,6,2076,2017,5,Bungalow,375640,12 Exam Square
7980,University,1930,1,682,2015,1,Detached,110480,176 Dean’s View
7981,Old Town,2001,1,649,2017,1,Semi-detached,79900,143 Church Road
7982,City Centre,2001,2,898,2019,2,Bungalow,164700,6 Albert Walk
7983,City Centre,1903,3,1282,2021,3,Detached,237300,28 College Crescent
7984,University,1934,5,1538,2011,5,Flat,290320,2 Study Mews
7985,University,1996,4,1307,2017,4,Semi-detached,256050,145 Exam Square
7986,University,1966,6,2221,2020,6,Bungalow,400940,101 Dean’s View
7987,University,1963,4,1901,2014,4,Semi-detached,326140,160 Lecture Hall Lane
7988,University,1982,4,1747,2019,4,Flat,304580,136 Campus Avenue
7989,New Development,1908,6,2567,2021,6,Detached,423710,102 Birch Grove
7990,University,1945,6,1658,2013,6,Semi-detached,255800,144 Freshers Row
7991,City Centre,1982,1,630,2012,1,Detached,109500,196 George Square
7992,University,1955,4,1602,2021,4,Semi-detached,220200,185 Study Mews
7993,University,1955,5,2109,2018,5,Flat,349170,170 Professor’s Close
7994,City Centre,1982,5,2060,2019,5,Bungalow,384000,118 Castle Lane
7995,University,2021,2,866,2021,1,Flat,146240,141 Library Lane
7996,Old Town,1925,6,2541,2016,6,Terraced,344100,102 Town Gate
7997,New Development,1959,1,696,2015,1,Semi-detached,105480,112 Chestnut Mews
7998,University,1976,5,2094,2018,5,Semi-detached,389100,116 Campus Avenue
7999,City Centre,1985,3,1209,2012,3,Semi-detached,226350,83 High Street
